8	0.8	70	50	0.0016417	0.44116	0.31614	0.13482
8	0.8	70	50	0.0038822	0.64165	0.19971	0.1
8	0.8	70	50	0.004298	1.2004	0.17822	0.1
8	0.8	70	50	0.032016	0.96094	0.33348	0.29248
8	0.8	70	50	0.032957	1.1137	0.26373	0.21252
8	0.8	70	50	0.037	0.32713	0.35351	0.1
8	0.8	70	50	0.044729	1.1249	0.18438	0.1
8	0.8	70	50	0.067805	1.1137	0.26373	0.21252
8	0.8	70	50	0.93589	1.1249	0.18438	0.1
8	0.8	70	50	0.93589	1.1249	0.18438	0.1
8	0.8	70	50	0.93743	0.30289	0.3373	0.1
8	0.8	70	50	0.93743	0.30289	0.3373	0.1
8	0.8	70	50	0.93743	0.30289	0.3373	0.1
8	0.8	70	50	0.93743	0.60965	0.24691	0.1
8	0.8	70	50	0.93854	0.50621	0.29466	0.1
8	0.8	70	50	0.93854	0.50621	0.29466	0.1
8	0.8	70	50	0.94045	0.439	0.28074	0.1
8	0.8	70	50	0.94399	1.5	0.23033	0.19277
8	0.8	70	50	0.9457	0.34467	0.44178	0.153
8	0.8	70	50	0.95255	0.439	0.28074	0.1
8	0.8	70	50	0.95645	0.439	0.28074	0.1
8	0.8	70	50	0.95836	0.65785	0.2438	0.1
8	0.8	70	50	0.96055	0.58458	0.23137	0.1
8	0.8	70	50	0.96322	1.0202	0.18782	0.1
8	0.8	70	50	0.96467	0.61721	0.23804	0.1
8	0.8	70	50	0.96467	0.61721	0.23804	0.1
8	0.8	70	50	0.97239	0.53273	0.45	0.27284
8	0.8	70	50	0.97277	0.72121	0.42638	0.30958
8	0.8	70	50	0.97277	0.72121	0.42638	0.30958
8	0.8	70	50	0.97277	0.72121	0.4373	0.30958
8	0.8	70	50	0.97442	0.65785	0.2438	0.1
8	0.8	70	50	0.97442	0.65785	0.2438	0.1
8	0.8	70	50	0.9771	0.68147	0.22842	0.1
8	0.8	70	50	0.9771	0.68147	0.22842	0.1
8	0.8	70	50	0.98488	0.68147	0.22842	0.1
8	0.8	70	50	0.98619	0.59285	0.23592	0.1
8	0.8	70	50	0.98808	0.25726	0.43458	0.12175
8	0.8	70	50	0.98808	0.25726	0.43458	0.12175
8	0.8	70	50	0.98881	0.77505	0.37764	0.32059
8	0.8	70	50	0.98936	0.53273	0.45	0.27284
8	0.8	70	50	0.98979	0.59285	0.23592	0.1
8	0.8	70	50	0.99016	0.7556	0.29662	0.19287
8	0.8	70	50	0.99016	0.7556	0.29662	0.19287
8	0.8	70	50	0.99016	0.7556	0.29662	0.19557
8	0.8	70	50	0.99055	0.32713	0.35351	0.1
8	0.8	70	50	0.99055	0.32713	0.35351	0.1
8	0.8	70	50	0.99115	0.70942	0.20377	0.10379
8	0.8	70	50	0.99158	0.439	0.27396	0.1
8	0.8	70	50	0.99217	1.2031	0.31141	0.25617
8	0.8	70	50	0.99217	1.2031	0.31141	0.32304
8	0.8	70	50	0.99429	0.62385	0.23407	0.10274
8	0.8	70	50	0.9976	0.72121	0.42638	0.30958
8	0.8	70	50.017	0.93898	1.1586	0.32519	0.33965
8	0.8	70	50.017	0.99283	1.1586	0.32519	0.33965
8	0.8	70	50.741	0.97651	0.53569	0.2498	0.1
8	0.8	70	50.741	0.98864	0.53569	0.2498	0.1
8	0.8	70	50.741	0.98934	0.53569	0.2498	0.1
