6.6963	0.8	81.955	79.968	0.97486	0.7791	0.24233	0.1
7.0139	1.0154	88.553	88.211	0.98923	0.86314	0.23701	0.10109
7.0139	1.0154	88.553	93.952	0.98923	0.86314	0.23701	0.10109
7.1264	0.8	74.476	109.75	0.97352	0.92282	0.22664	0.1004
7.1967	1.0221	67.014	95.516	0.98452	0.72795	0.25798	0.1
7.3922	0.93784	81.235	107.47	0.9809	0.80435	0.23536	0.1
7.4025	0.9382	78.644	111.32	0.98097	0.80525	0.23815	0.1
7.4025	0.9382	81.195	103	0.98097	0.80525	0.23261	0.1
7.4025	0.9382	81.195	108.56	0.97972	0.80525	0.23525	0.1
7.4025	0.9382	81.195	108.56	0.98097	0.80525	0.23525	0.1
7.4025	0.9382	81.195	111.32	0.97682	0.80525	0.23815	0.1
7.4025	0.9382	81.195	111.32	0.98097	0.80525	0.23525	0.1
7.4025	0.9382	81.195	111.32	0.98097	0.80525	0.23815	0.1
7.4025	0.9382	81.195	111.32	0.98601	0.80525	0.23815	0.1
7.4025	0.9382	81.195	111.32	0.98731	0.80525	0.23815	0.1
7.4068	0.92095	81.382	111.06	0.98022	0.8143	0.2369	0.1
7.4654	0.87656	77.058	105.76	0.97961	0.85403	0.23175	0.10561
7.5171	0.8	110.75	96.798	0.97255	0.85497	0.22736	0.11202
7.5564	1.0574	66.728	98.431	0.98676	0.74324	0.25716	0.10513
7.5564	1.0574	66.728	98.431	0.98777	0.74324	0.25716	0.10513
7.5577	0.87656	77.058	105.76	0.97115	0.83815	0.23175	0.10561
7.5577	0.87656	77.058	105.76	0.97961	0.87203	0.23175	0.10561
7.5577	0.87656	77.058	105.76	0.97961	0.87682	0.23175	0.10561
7.5577	0.87656	77.058	119.98	0.97961	0.87203	0.23175	0.1
7.5577	1.0436	89.007	106.2	0.98139	0.76892	0.24144	0.10522
7.5577	1.0436	89.007	106.2	0.98139	0.76892	0.24144	0.10522
7.5589	1.0436	89.007	89.322	0.98139	0.76892	0.24144	0.10522
