5798000	15.7762	1.24509	74.476	97.4586	0.460622	1.2765	0.21841	0.25319	-2267.7	0.00762711
5934000	14.8704	1.35915	94.6603	93.2639	0.493605	1.14574	0.238908	0.269846	-2267.6	0.00760988
6042000	13.4038	1.51404	89.2946	103.521	0.479515	1.10685	0.241294	0.261733	-2268.3	0.00763125
6156000	15.1735	1.28305	100.835	84.4313	0.450391	1.22793	0.24636	0.294678	-2266.5	0.00764165
6285000	15.5133	1.16824	92.1865	89.6026	0.497076	1.15861	0.210616	0.266797	-2267.3	0.00764726
6430000	15.4737	1.42436	86.4971	98.607	0.458639	1.01091	0.185772	0.283069	-2268.8	0.00763701
6486000	16.3363	1.28112	82.6288	106.452	0.465929	1.19749	0.197798	0.266819	-2267.1	0.007642
6868000	15.6154	1.54398	86.3731	90.9623	0.444707	1.16544	0.241359	0.257131	-2267.2	0.00765623
6873000	17.2235	1.55467	104.678	82.9557	0.475089	1.1998	0.189218	0.281924	-2267.1	0.0076543
7494000	15.8245	1.47341	90.3348	104.059	0.460686	1.08721	0.207503	0.285699	-2267.2	0.00768361
7630000	14.8483	1.23344	85.8381	106.15	0.462395	1.28527	0.223508	0.267778	-2267.1	0.00770511
7730000	16.0106	1.37615	82.1031	106.163	0.480646	1.16904	0.220382	0.298504	-2266.6	0.00769987
7865000	16.1109	1.53332	98.4653	89.6003	0.501407	1.20401	0.248433	0.26292	-2267	0.00769116
7961000	16.5172	1.64217	96.3174	83.1658	0.554911	1.22397	0.261827	0.27062	-2267.6	0.00767391
7976000	15.4359	1.19074	74.258	109.59	0.440052	1.17049	0.214463	0.296632	-2267.4	0.00767014
8009000	15.1816	1.15555	73.0481	104.245	0.446075	1.23386	0.189425	0.24587	-2267.1	0.00766837
8159000	17.265	1.69833	96.3421	90.9986	0.515007	1.00174	0.197814	0.303726	-2268.2	0.00768195
8243000	15.4034	1.28278	82.1587	104.457	0.472507	1.06902	0.218809	0.271183	-2268	0.00768228
8342000	17.0734	1.54932	97.8566	90.267	0.483682	1.25813	0.245897	0.343121	-2266.7	0.0076888
8548000	16.7153	1.56701	100.048	82.8464	0.444706	1.24934	0.223054	0.25199	-2267.1	0.00768741
8737000	15.608	1.5827	95.6852	80.632	0.446735	1.1228	0.237196	0.265042	-2267.4	0.00770619
9043000	15.4248	1.42286	87.7154	90.1769	0.468258	1.27291	0.20555	0.296241	-2267.2	0.00771934
9183000	16.2799	1.68603	95.7036	105.646	0.524454	1.14252	0.245731	0.310598	-2267.9	0.00772395
9320000	15.1925	1.35882	73.2333	111.472	0.487812	1.02476	0.261011	0.26869	-2267.6	0.00772586
9502000	15.9708	1.47444	87.0144	101.115	0.472603	1.11012	0.191165	0.342692	-2266.9	0.00772185
9592000	13.7889	1.35599	91.0295	95.6744	0.461356	1.09527	0.246258	0.220241	-2271.7	0.00772581
9683000	15.2278	1.48816	96.1038	97.979	0.440185	1.24735	0.20391	0.273097	-2267.4	0.00772922
9709000	17.413	1.55709	95.2247	105.592	0.494805	1.15641	0.234443	0.340492	-2267.4	0.00773159
9923000	15.42	1.45075	92.925	91.5721	0.479964	1.18361	0.243039	0.280394	-2268.2	0.00771672
9951000	16.4934	1.59589	88.5653	94.817	0.460069	1.18431	0.214207	0.306957	-2266.7	0.00772073
9966000	16.0508	1.34479	91.4914	97.4523	0.471095	1.02807	0.190526	0.27251	-2267.1	0.00772175
10469000	17.6338	1.61463	95.5964	97.9978	0.522584	1.16793	0.251306	0.310715	-2268.2	0.00773398
10587000	16.4762	1.29353	82.1013	106.188	0.496515	1.29467	0.215976	0.259237	-2267.1	0.00774629
10800000	15.7224	1.55988	89.2024	94.9714	0.547623	1.24171	0.262787	0.345513	-2267.3	0.00775639
10910000	17.1331	1.64625	93.8646	99.485	0.502431	1.00418	0.213374	0.311692	-2267.9	0.00774216
10960000	16.1395	1.50605	93.0292	95.0615	0.446595	1.01778	0.229999	0.291245	-2268.5	0.00774836
10963000	16.0165	1.42782	91.5912	101.995	0.441143	1.24431	0.193819	0.261041	-2267	0.00774897
10998000	15.8612	1.62629	99.5288	90.4276	0.49383	1.18866	0.229219	0.287234	-2267.3	0.00774732
11013000	14.5921	1.369	96.0303	94.4858	0.454415	1.17338	0.266818	0.2927	-2268.1	0.00775211
11318000	14.6869	1.36075	77.9905	103.552	0.559511	1.06296	0.187285	0.268167	-2267.2	0.00774289
11349000	14.6345	1.14144	73.5214	104.713	0.448292	1.14389	0.19308	0.29242	-2267.2	0.00774192
11539000	16.5692	1.50792	90.1368	100.03	0.442202	1.21503	0.223159	0.25187	-2266.8	0.00773559
11668000	14.9206	1.48739	89.2311	98.7034	0.485002	1.06325	0.207386	0.26485	-2267.7	0.00773706
11805000	15.9212	1.21817	83.6965	106.414	0.523204	1.2778	0.184033	0.287603	-2266.9	0.00773935
11882000	18.3083	1.7088	100.968	101.222	0.519633	1.02708	0.200233	0.347713	-2268.3	0.00774028
11907000	15.7473	1.4565	94.5019	99.456	0.480914	1.25407	0.215852	0.2737	-2267.4	0.00774057
12056000	15.2138	1.52271	89.4515	97.8344	0.443038	1.24483	0.204321	0.25465	-2267.7	0.00773689
12184000	14.6324	1.36813	97.7513	93.562	0.495759	1.00334	0.231847	0.262876	-2267.6	0.00772644
12257000	16.3138	1.67275	106.232	88.177	0.449186	1.04267	0.26312	0.323391	-2267.2	0.00772734
12274000	15.5209	1.28005	73.2995	105.94	0.503415	1.28298	0.191869	0.251492	-2266.9	0.00772495
12288000	15.9226	1.19549	81.5169	106.663	0.444253	1.19208	0.187523	0.277539	-2266.7	0.00772656
12596000	15.2374	1.39518	97.0928	100.426	0.452893	1.08237	0.249764	0.266993	-2267.6	0.00771213
12623000	15.2349	1.36455	96.1386	90.3841	0.486608	1.2368	0.237726	0.328264	-2266.8	0.00770863
12783000	16.3984	1.41021	91.5625	94.0137	0.451144	1.23565	0.205993	0.27749	-2266.8	0.00770163
12867000	16.3571	1.6658	93.8266	109	0.550754	1.10084	0.24481	0.29095	-2266.9	0.00770428
12968000	16.8045	1.52352	101.694	92.7636	0.477689	1.2231	0.251791	0.317363	-2266.9	0.00769965
13021000	16.4268	1.42486	89.3889	98.7891	0.496735	1.2587	0.204812	0.294192	-2267	0.0077001
13048000	15.3833	1.53882	96.0121	98.3571	0.473947	1.17321	0.190579	0.318042	-2266.7	0.0077011
13275000	15.887	1.46612	94.2821	93.3432	0.485301	1.15464	0.207808	0.315186	-2266.8	0.0077081
13339000	16.8796	1.63289	99.0878	93.3064	0.531034	1.20996	0.189906	0.316936	-2268.2	0.00770238
13444000	16.0259	1.52103	89.1551	98.5115	0.527011	1.04387	0.22935	0.302193	-2266.8	0.00769287
13541000	16.3283	1.66465	104.226	88.6888	0.488039	1.20614	0.266003	0.314902	-2267	0.00769242
13669000	14.9593	1.36067	90.6767	89.5544	0.495722	1.14048	0.211804	0.267381	-2267.3	0.00768557
13698000	15.1086	1.4498	88.8191	103.869	0.456691	1.05699	0.204478	0.276058	-2267.3	0.00768718
13710000	15.631	1.47668	88.8261	109.64	0.452237	1.00221	0.218701	0.273455	-2267.2	0.0076876
13807000	16.1729	1.56574	95.6455	94.9216	0.486586	1.15474	0.208959	0.255602	-2267.2	0.0076832
13989000	15.5104	1.35114	84.8788	109.14	0.492388	1.08944	0.191913	0.266622	-2267.6	0.00768797
14050000	15.6003	1.16796	88.2719	95.6659	0.453787	1.25702	0.203786	0.282917	-2268.5	0.00768797
14292000	14.6302	1.46544	89	100.167	0.447382	1.14362	0.222932	0.273484	-2267.7	0.00767471
14418000	15.3909	1.27653	79.6785	105.176	0.517962	1.25231	0.21406	0.29994	-2267.3	0.00767686
14452000	14.5638	1.25263	94.1016	89.5228	0.478647	1.19534	0.234148	0.291167	-2267.7	0.00767368
14568000	14.69	1.17576	83.549	105.129	0.481538	1.20746	0.211074	0.281494	-2267.1	0.00767099
14724000	15.589	1.32901	96.5179	88.5088	0.455724	1.17652	0.238615	0.338937	-2266.8	0.00767529
14728000	15.4802	1.29492	75.8433	105.446	0.513915	1.00446	0.202177	0.252921	-2268	0.00767626
14848000	16.8149	1.68613	108.082	82.1207	0.522382	1.29313	0.259058	0.272536	-2266.9	0.00767504
14902000	16.1557	1.62756	99.997	91.4278	0.471418	1.17962	0.242364	0.291778	-2267.7	0.00767729
15155000	16.6399	1.59197	96.2183	83.2551	0.501944	1.21286	0.264384	0.335794	-2267.1	0.00767219
15450000	15.6778	1.26009	77.9078	104.843	0.54548	1.07239	0.184182	0.286725	-2268	0.00767456
15527000	16.1676	1.4773	88.503	96.1222	0.499173	1.0589	0.213625	0.348104	-2266.9	0.00767624
15554000	15.2975	1.72509	96.7404	104.639	0.53219	1.12539	0.259803	0.306907	-2267.8	0.00767712
16156000	15.8939	1.57014	95.1015	98.1698	0.468708	1.25319	0.204518	0.323123	-2266.7	0.00765431
16304000	14.7412	1.35011	89.0026	87.5736	0.472608	1.193	0.230565	0.257685	-2268	0.00765236
16471000	15.2848	1.46267	87.7918	104.845	0.467754	1.07419	0.199903	0.270726	-2267.2	0.00765278
16699000	14.3113	1.36132	93.475	92.3201	0.481703	1.139	0.197378	0.277478	-2269.7	0.00765848
16718000	15.4954	1.4365	94.0313	98.7329	0.485832	1.21228	0.250411	0.284961	-2266.7	0.00765749
16813000	14.1635	1.2936	117.393	77.4961	0.471155	1.0695	0.231339	0.262746	-2272.1	0.00766324
16901000	14.2544	1.37534	98.3999	107.317	0.450419	1.03652	0.187237	0.279015	-2269.2	0.00765978
16921000	14.1285	1.43417	97.2262	93.4056	0.476014	1.18706	0.19791	0.293452	-2270.3	0.00766054
16981000	15.8561	1.52103	87.2609	99.9934	0.482286	1.16635	0.184349	0.288699	-2267.7	0.00766362
17309000	16.2353	1.42972	97.8006	95.1296	0.47007	1.20841	0.205296	0.29335	-2268.6	0.00766301
17439000	15.3036	1.2566	76.0647	107.203	0.477615	1.28322	0.221983	0.275714	-2267	0.00765692
17614000	16.4189	1.32508	87.8949	97.0759	0.440047	1.25165	0.209285	0.250041	-2267.3	0.0076664
17673000	16.8147	1.37818	88.9161	94.1511	0.473988	1.24283	0.216012	0.311232	-2267.4	0.00766486
17858000	14.5773	1.39596	97.0353	81.4474	0.495521	1.24491	0.20315	0.280862	-2266.9	0.00767169
17994000	15.198	1.10935	80.6393	100.725	0.482687	1.0543	0.212309	0.205513	-2267.4	0.00766583
18028000	17.3933	1.69857	102.278	93.8071	0.483852	1.07856	0.245621	0.312673	-2268	0.00766541
18172000	16.2348	1.21266	85.425	105.09	0.458501	1.24799	0.218781	0.29868	-2266.7	0.00764968
18284000	15.6802	1.1049	77.544	105.569	0.457836	1.20082	0.192692	0.251486	-2267	0.00765117
18403000	16.1084	1.5897	92.6107	92.0546	0.468202	1.03007	0.220635	0.316869	-2267.3	0.00765598
18453000	13.8693	1.48964	97.4098	86.595	0.54333	1.02581	0.239693	0.256295	-2268.1	0.00765203
18474000	15.9623	1.49717	97.901	100.328	0.478538	1.26206	0.217672	0.29816	-2266.8	0.00765248
18610000	15.4732	1.41833	94.8177	88.5967	0.48282	1.22659	0.186524	0.321249	-2267	0.00765519
18642000	15.0844	1.47666	94.8262	91.0928	0.536101	1.11586	0.263278	0.284992	-2267.7	0.0076554
18762000	15.7721	1.5741	86.8219	97.2024	0.464012	1.04449	0.204416	0.285382	-2266.6	0.00765451
18795000	15.4968	1.50855	88.0342	93.0573	0.46377	1.13972	0.192186	0.29116	-2268.1	0.00765289
18889000	16.5072	1.51489	88.4661	101.444	0.548041	1.02584	0.234968	0.303381	-2266.8	0.00765175
18913000	15.6958	1.51399	95.9461	98.2911	0.493749	1.2898	0.191141	0.327876	-2266.8	0.00765357
18950000	16.1784	1.57299	92.0392	98.3329	0.485739	1.04264	0.251498	0.324076	-2266.7	0.00765235
19028000	16.2799	1.51893	92.7453	92.8155	0.468169	1.26841	0.19372	0.3077	-2268.7	0.00764973
19240000	15.1404	1.29367	103.373	75.1419	0.457491	1.26198	0.186446	0.267945	-2267.7	0.00765478
19246000	14.6598	1.57778	89.0302	101.375	0.521591	1.07631	0.255247	0.25212	-2267.6	0.00765406
19578000	11.8215	1.226	73.8039	104.76	0.476417	1.10501	0.254491	0.180252	-2269.5	0.0076589
19669000	15.6423	1.32151	90.5897	88.5823	0.49807	1.23118	0.211999	0.311182	-2267.4	0.00765545
19706000	16.0344	1.36317	98.8918	93.2478	0.492707	1.1789	0.196859	0.317841	-2266.9	0.00765442
19757000	15.7393	1.47596	96.5083	94.9988	0.494227	1.15659	0.190497	0.256206	-2268	0.0076584
19981000	17.1642	1.65885	100.722	90.7977	0.531098	1.25164	0.188407	0.301301	-2268.2	0.00765157
20249000	15.7272	1.37436	92.5477	100.54	0.482399	1.10254	0.214648	0.311355	-2266.5	0.00765307
20317000	16.2429	1.48703	96.6584	96.3599	0.452813	1.25066	0.210515	0.255281	-2266.8	0.0076564
20463000	16.5244	1.33904	98.8323	90.2302	0.449433	1.28167	0.184028	0.343452	-2266.9	0.00765929
20548000	15.483	1.54201	108.325	92.0186	0.494028	1.18504	0.247421	0.267771	-2266.3	0.00766099
20619000	16.1817	1.52964	94.3545	91.3234	0.50836	1.24596	0.239857	0.329949	-2267.3	0.00766017
20678000	17.2574	1.56358	89.5307	99.3055	0.492842	1.08332	0.194294	0.316641	-2267.4	0.00766133
21121000	16.456	1.17013	85.5578	105.842	0.559016	1.25038	0.209015	0.270094	-2266.9	0.00765092
21422000	16.4565	1.48191	87.1324	116.623	0.463328	1.10312	0.223235	0.277316	-2268.2	0.00764896
21573000	15.6163	1.31901	99.9515	80.6276	0.457055	1.2369	0.229241	0.288852	-2268.2	0.00764919
21629000	15.4841	1.5623	87.1407	101.89	0.454275	1.12703	0.248876	0.265075	-2267.1	0.00765292
21787000	16.029	1.55713	86.5186	90.5056	0.443994	1.1683	0.197813	0.27256	-2267.3	0.0076531
21965000	16.1602	1.66842	92.9273	85.7095	0.514044	1.1035	0.248486	0.275408	-2267.7	0.007658
21971000	14.6851	1.41705	101.414	83.1482	0.469197	1.15233	0.26388	0.258812	-2267.6	0.00765809
22223000	15.5336	1.54254	92.7657	90.4074	0.473754	1.22698	0.249097	0.31772	-2267.7	0.00765972
22506000	15.5615	1.59709	95.9342	102.262	0.507476	1.01459	0.202797	0.256645	-2268.7	0.00766507
22548000	14.8811	1.48909	91.8647	102.002	0.457654	1.10737	0.192019	0.260585	-2267.7	0.0076668
22771000	16.9273	1.57113	89.8107	101.178	0.480046	1.12986	0.204229	0.308785	-2267.4	0.00766905
22801000	15.5395	1.2445	93.1125	90.3713	0.487945	1.21967	0.198909	0.317892	-2266.7	0.00767032
22827000	16.1385	1.65022	98.1994	81.7698	0.530668	1.24078	0.236941	0.29621	-2267.6	0.00766956
23128000	18.6879	1.86181	108.487	98.6762	0.486875	1.10275	0.230305	0.315296	-2272	0.00766634
23211000	15.9008	1.45752	89.4734	89.358	0.441702	1.23249	0.202357	0.346151	-2267.1	0.00766085
23242000	16.5536	1.47631	102.35	81.1114	0.442591	1.26331	0.260906	0.30189	-2267.5	0.00766268
23253000	16.7625	1.39864	110.669	82.7594	0.468939	1.23766	0.257497	0.268161	-2268.5	0.00766301
23427000	16.3189	1.46122	90.4047	97.4012	0.509672	1.09818	0.26551	0.314	-2266.8	0.00766214
23433000	16.0504	1.44367	95.4585	100.707	0.488225	1.18442	0.262315	0.327833	-2267	0.00766253
23446000	14.403	1.66372	95.6159	98.3975	0.479743	1.10579	0.253758	0.26099	-2268	0.00766293
23463000	14.4383	1.19265	94.3708	93.2159	0.480428	1.14964	0.184431	0.258132	-2271	0.00766313
23677000	15.6423	1.23695	77.3157	104.156	0.498441	1.26155	0.209716	0.27449	-2267	0.00766292
23711000	15.0942	1.36156	94.2395	97.9487	0.487333	1.14912	0.211984	0.253862	-2268.5	0.00766315
23716000	14.4632	1.36202	85.2153	109.354	0.458584	1.12711	0.193967	0.22253	-2268.1	0.00766424
23807000	17.4622	1.72896	100.691	94.6162	0.490555	1.00208	0.254644	0.332089	-2268	0.00766632
23881000	15.26	1.56552	109.761	77.5677	0.491333	1.1287	0.239074	0.267537	-2267.4	0.00767003
23902000	15.91	1.42638	93.9866	98.7788	0.452739	1.16633	0.238611	0.300339	-2267	0.00766978
23905000	17.9145	1.71932	103.687	91.0203	0.462	1.03475	0.226411	0.313515	-2268	0.00767003
23934000	15.4948	1.52008	100.301	96.5804	0.456574	1.27071	0.245051	0.294077	-2267.3	0.00766947
23976000	15.4002	1.48367	92.7573	98.7944	0.450663	1.20135	0.20105	0.303711	-2266.8	0.00767075
24481000	16.0162	1.20495	89.1589	98.5624	0.479645	1.13928	0.20257	0.3287	-2267.8	0.00766799
24659000	14.5205	1.23139	105.459	79.7712	0.450188	1.27201	0.197164	0.256071	-2269.9	0.00767026
24838000	15.3924	1.19245	86.2943	100.039	0.494928	1.28967	0.21755	0.25286	-2268.5	0.00767683
24897000	16.1782	1.50024	86.2301	97.8971	0.478816	1.20454	0.202218	0.25995	-2266.8	0.00767542
25003000	16.499	1.43213	90.8142	100.997	0.473636	1.21878	0.192215	0.282121	-2267	0.00767532
25017000	15.4857	1.48745	88.6895	101.882	0.467194	1.23401	0.190905	0.333462	-2266.7	0.00767622
25249000	14.9912	1.55715	96.5368	91.7879	0.55311	1.13056	0.240394	0.264631	-2268.4	0.00767179
25268000	15.6151	1.23657	79.6362	105.439	0.525757	1.20477	0.220047	0.258213	-2267.3	0.00767065
25295000	15.5034	1.27352	73.0121	104.408	0.515444	1.2928	0.201294	0.288872	-2266.9	0.00766863
25343000	15.6491	1.09759	77.8804	108.746	0.450512	1.15046	0.217629	0.276132	-2267	0.00767056
25437000	15.7694	1.22848	74.9129	105.71	0.491268	1.16109	0.197813	0.265057	-2267.4	0.0076706
25467000	14.6235	1.35965	97.5063	99.9601	0.449213	1.15218	0.22501	0.254646	-2267.3	0.00767032
25763000	15.9024	1.37581	85.3181	109.822	0.518537	1.18583	0.187101	0.299688	-2267.4	0.00767624
26290000	16.2657	1.42775	96.7899	80.8891	0.468271	1.15593	0.208795	0.30923	-2267.9	0.00766987
26345000	17.1506	1.52997	95.855	88.1394	0.483247	1.15033	0.205593	0.310363	-2267.7	0.00766817
26433000	14.9949	1.41498	95.8026	84.1264	0.490203	1.27562	0.220435	0.291736	-2266.9	0.00767079
26539000	17.6487	1.63198	99.8266	100.804	0.449661	1.15548	0.230115	0.311168	-2269.2	0.00767067
26567000	16.2563	1.49601	97.509	98.3123	0.459649	1.04003	0.265535	0.264549	-2268.5	0.00767049
26603000	16.5596	1.59665	89.9677	98.99	0.443582	1.09264	0.252345	0.2513	-2266.6	0.0076715
26608000	16.2234	1.24762	85.7692	107.884	0.497801	1.16091	0.211737	0.268877	-2267.1	0.00767164
26669000	16.3797	1.545	88.2636	93.1285	0.554999	1.05275	0.220272	0.342195	-2267.6	0.00767127
26807000	16.4493	1.58568	95.3577	89.7081	0.520854	1.20388	0.245902	0.250273	-2267	0.00766994
26951000	16.2021	1.59638	93.8873	100.803	0.505914	1.13434	0.215959	0.269217	-2267	0.00767315
27027000	16.5111	1.51801	97.1892	87.2674	0.490548	1.29722	0.23814	0.268486	-2267	0.00767418
27051000	16.4534	1.36296	89.33	104.535	0.481836	1.04607	0.209788	0.268355	-2267.2	0.00767524
27085000	15.9874	1.54555	91.6239	92.0345	0.500473	1.08922	0.19435	0.307276	-2267.6	0.00767654
27207000	14.9525	1.49073	87.8483	96.1738	0.458508	1.09473	0.208474	0.25614	-2267.7	0.00767218
27607000	16.1131	1.55984	95.3256	89.0662	0.520379	1.18912	0.249777	0.271149	-2267	0.00768073
27812000	15.2602	1.57268	104.007	86.7535	0.496971	1.09123	0.226725	0.261152	-2268.7	0.00768104
27883000	15.2096	1.34023	87.7659	88.9658	0.452277	1.25976	0.18559	0.309992	-2267.4	0.00768027
28076000	15.1941	1.50289	92.7807	91.3524	0.480905	1.20486	0.235039	0.290857	-2267.8	0.00768069
28128000	16.5557	1.3958	89.5875	101.042	0.48433	1.18214	0.197314	0.272469	-2267	0.00768139
28997000	15.217	1.46555	92.8942	95.1538	0.51827	1.0959	0.242377	0.292533	-2267	0.00768393
29122000	15.6719	1.65544	106.699	99.2627	0.540622	1.12239	0.258233	0.253173	-2268.6	0.00768556
29251000	16.2782	1.36321	81.4993	106.075	0.501642	1.14767	0.217726	0.275325	-2267.9	0.00768699
29468000	14.8164	1.54563	91.0222	100.522	0.518107	1.14774	0.255435	0.285308	-2267.6	0.00768753
29565000	15.5908	1.45853	94.8567	84.8288	0.462891	1.13385	0.240939	0.277439	-2267.4	0.00768598
29583000	15.4749	1.4479	88.9314	93.658	0.458708	1.25312	0.19222	0.259162	-2267.2	0.00768634
29587000	17.2246	1.40297	105.758	86.4854	0.466611	1.24052	0.24581	0.272181	-2268.5	0.00768618
29763000	15.3406	1.57171	91.0971	99.9062	0.49752	1.04298	0.199282	0.293448	-2266.6	0.0076874
29804000	14.7149	1.4084	102.515	86.756	0.463483	1.29537	0.198785	0.28344	-2268.4	0.00768773
29817000	11.9706	1.30295	86.6373	87.632	0.48958	0.955499	0.228359	0.241571	-2273.6	0.00768612
29877000	16.5282	1.55849	91.1107	92.2065	0.48956	1.22095	0.191605	0.349222	-2266.7	0.00768477
30142000	16.145	1.32962	87.4388	102.268	0.47803	1.00249	0.223446	0.260675	-2267.1	0.00768443
30235000	15.5255	1.53523	93.9926	102.163	0.452206	1.28319	0.221487	0.339881	-2266.7	0.00768404
30267000	16.5711	1.51297	87.7301	96.3159	0.463108	1.08503	0.215001	0.305629	-2266.9	0.00768342
30389000	15.8197	1.56765	98.6955	96.9316	0.546892	1.07025	0.21098	0.263321	-2268.7	0.00768044
31095000	16.6798	1.72216	97.1502	84.4849	0.518057	1.27389	0.239469	0.340279	-2270.1	0.00767741
31279000	16.0194	1.35854	83.8129	107.288	0.466062	1.21261	0.187015	0.256704	-2266.6	0.00768126
31361000	16.4775	1.52735	90.1239	95.2147	0.539178	1.06388	0.231408	0.340289	-2268.5	0.00768346
31444000	16.4091	1.56786	104.785	81.9865	0.469088	1.11086	0.234936	0.313548	-2267.6	0.00768121
31495000	16.5165	1.40821	103.422	93.9894	0.457648	1.17685	0.212522	0.335525	-2266.5	0.0076823
31525000	14.4678	1.32905	83.019	105.319	0.461618	1.03682	0.194522	0.214131	-2268.1	0.0076826
31585000	15.7188	1.29199	73.3098	99.7118	0.514507	1.25946	0.223842	0.268862	-2267.4	0.00767861
32291000	15.3705	1.25367	75.1251	99.8702	0.528989	1.18433	0.19487	0.299445	-2267.4	0.00767307
32294000	16.0508	1.3093	77.8773	107.792	0.527185	1.16936	0.206792	0.252966	-2266.9	0.00767325
32396000	16.3028	1.56127	99.2141	88.6217	0.489173	1.03979	0.258383	0.317134	-2267	0.00767536
