8	0.8	70.616	94.804	0.98166	0.91255	0.2177	0.114
8	0.8	70.616	94.804	0.98222	0.91255	0.2177	0.114
8	0.8	99.312	70	0.97503	1.054	0.21643	0.12268
8	0.8	120	93.395	0.97328	0.74653	0.22399	0.1
8	0.86509	96.335	70	0.97569	0.91111	0.23641	0.1267
8	0.92646	80.739	73.146	0.97644	0.69517	0.22987	0.1
8	0.93303	120	89.606	0.98144	0.88983	0.23218	0.11734
8	0.93475	91.538	103.16	0.98109	0.89989	0.22017	0.11314
8	0.96132	119.75	70	0.97894	0.94738	0.23191	0.10697
8	0.96132	119.75	70	0.98119	0.94738	0.23191	0.10697
8	0.99212	102.39	120	0.9783	0.68577	0.23437	0.1
8	0.99212	102.39	120	0.98775	0.68577	0.23437	0.1
8	0.99847	99.517	70	0.97954	0.7265	0.23929	0.1
8	1.0008	103.72	70	0.98329	0.78358	0.23434	0.1
8	1.0364	103.35	70	0.98067	0.7378	0.23763	0.1
8	1.0364	103.35	70	0.98252	0.7378	0.23763	0.1
8	1.0364	103.35	73.027	0.98252	0.7378	0.23763	0.1
8	1.0407	83.336	106.28	0.98376	0.81438	0.22413	0.1
8	1.0407	83.336	106.51	0.98376	0.81438	0.22413	0.1
8	1.0451	119.84	70	0.97732	0.79163	0.24552	0.1
8	1.051	109.29	82.678	0.98506	0.70283	0.24269	0.1
8	1.0536	91.678	78.567	0.98075	0.71516	0.23456	0.1
8	1.0553	97.373	111.4	0.97996	0.6873	0.23468	0.1
8	1.0639	83.764	102.49	0.98878	0.74019	0.23584	0.10135
8	1.0862	119.79	70	0.98027	0.79925	0.24984	0.1
8	1.0878	86.371	117.78	0.98772	0.72813	0.24217	0.1
8	1.1151	120	71.558	0.98334	0.83859	0.24207	0.1
8	1.1217	119.38	70.4	0.98368	0.83941	0.24267	0.1
8	1.1428	120	70	0.97716	0.8382	0.24261	0.1
8	1.1428	120	70	0.9841	0.8382	0.24261	0.1
8	1.162	73.777	111.48	0.9884	0.67839	0.25722	0.1
8	1.1625	96.01	70	0.99477	0.70228	0.24854	0.1
8	1.1625	96.059	70	0.99477	0.70228	0.24854	0.1
8	1.1703	107.11	87.352	0.98759	0.72638	0.23806	0.1
8	1.1703	107.11	87.352	0.98759	0.72638	0.24411	0.1
8.0064	1.1633	96.085	70	0.9825	0.70266	0.24856	0.1002
8.0064	1.1633	96.085	70	0.9948	0.70266	0.24856	0.1002
8.0143	1.0357	103.47	72.332	0.9825	0.73931	0.23755	0.1004
8.0223	1.1139	109.13	74.161	0.97531	0.82606	0.24091	0.10752
8.0239	0.97741	76.812	81.496	0.98337	0.85059	0.23024	0.11834
8.0406	0.96218	73.956	81.943	0.98307	0.85158	0.2301	0.1186
8.0406	0.96218	79.051	81.943	0.98307	0.85158	0.2301	0.1186
8.0672	1.1019	76.29	100.64	0.98505	0.80645	0.2353	0.10825
8.078	0.8	70	70	0.9778	0.73538	0.21511	0.1
8.078	0.8	70	71.009	0.97879	0.73538	0.21511	0.1
8.078	0.8	70	71.009	0.98293	0.73538	0.21511	0.1
8.078	0.8	70	71.41	0.97879	0.73538	0.21511	0.1
8.0839	0.85394	79.001	80.571	0.98126	0.858	0.22884	0.12084
8.0839	0.85394	79.001	83.75	0.98126	0.858	0.22884	0.12084
8.0839	0.85394	89.338	83.75	0.98126	0.858	0.22884	0.12084
8.1176	1.0387	120	70	0.97655	0.7937	0.24061	0.1
8.1263	0.8	85.573	82.966	0.97319	1.0173	0.22023	0.12996
8.1263	0.8	85.573	109.54	0.97319	1.0173	0.22437	0.12996
8.1263	0.8	88.118	76.687	0.97319	1.0173	0.22023	0.12996
8.1263	0.8	88.118	82.966	0.97319	1.0173	0.22023	0.12996
8.1299	0.80334	70.146	71.315	0.97652	0.73684	0.21508	0.10111
8.1386	1.0301	120	70.246	0.97617	0.7965	0.23944	0.1
8.1386	1.0301	120	70.246	0.98292	0.7965	0.23944	0.1
8.1683	1.036	76.042	97.653	0.98578	0.87147	0.23796	0.12321
8.18	0.89586	111.38	70	0.97219	0.93757	0.22815	0.11475
8.2087	0.87366	109.4	99.548	0.98283	0.93302	0.22574	0.13185
8.2092	1.0542	70	104.36	0.97705	0.7666	0.23353	0.1
8.2145	1.1992	92.761	117.79	0.99067	0.70777	0.24268	0.10197
8.23	0.81831	89.122	87.26	0.97885	0.98567	0.23256	0.14456
8.2497	0.8	119.04	96.912	0.98337	0.91931	0.22213	0.12287
8.256	0.8	84.082	82.843	0.98248	1.0487	0.2218	0.14106
8.2585	0.81158	89.579	81.912	0.97429	1.0089	0.2212	0.13132
8.2603	1.136	109.11	100.36	0.9908	0.74863	0.23642	0.10849
8.2687	1.0685	95.584	76.501	0.98407	0.98014	0.22881	0.12763
8.2687	1.0685	95.584	76.501	0.98407	0.98014	0.22963	0.12763
8.2733	1.1416	102.51	73.393	0.98253	0.73392	0.23962	0.1
8.2733	1.1416	102.51	73.393	0.9877	0.73392	0.23962	0.1
8.2733	0.8	120	80.511	0.97009	0.91388	0.22604	0.11453
8.2733	0.8	120	80.511	0.97009	0.91388	0.22703	0.11453
8.2791	1.2004	111.24	70	0.98884	0.79328	0.23882	0.1
8.3008	0.98036	97.446	93.485	0.98117	0.88733	0.23748	0.1353
8.3088	0.9895	74.395	96.233	0.98603	0.87806	0.23681	0.12459
8.3147	0.8	91.346	84.769	0.97814	0.98267	0.23529	0.15009
8.3239	1.0161	74.735	96.421	0.98608	0.86895	0.23644	0.12283
8.3249	1.0107	75.061	94.911	0.97937	0.88319	0.23768	0.12634
8.3249	1.0107	75.061	94.911	0.98712	0.88319	0.23768	0.12634
8.3307	0.82825	84.117	86.695	0.97902	0.99674	0.23193	0.14669
8.3307	0.82825	88.328	86.695	0.97902	0.99674	0.23193	0.14669
8.3307	0.8496	84.117	86.695	0.97902	0.99674	0.23193	0.14669
8.3373	0.93675	80.564	80.926	0.98092	0.96933	0.2325	0.1407
8.341	1.1062	91.376	70	0.9905	0.69399	0.23522	0.1
8.3545	1.1266	117.12	70	0.9837	0.87596	0.24116	0.11308
